T Wed Jan 22 08:45:03 CET 2014
690440 0.06746817 0.13460636 0.2904817 -4.300417 8.7909775 0.62889177
690464 0.08228493 0.11340141 -0.016967058 -4.29608 8.793029 0.6298827
690482 -0.11173153 0.15065575 0.13406181 -4.2935996 8.794082 0.6320827
690498 -0.03718233 -0.022760391 0.07695556 -4.2915344 8.795115 0.6317282
690525 -0.03846121 0.072200775 0.022049367 -4.2902555 8.795922 0.6291735
690536 0.055874348 0.014030457 -0.16931394 -4.288823 8.796632 0.62900066
690556 0.013515472 0.031493187 0.05657351 -4.2847714 8.798323 0.63295656
690576 0.010803223 0.106803894 -0.0011165738 -4.282059 8.799626 0.6331858
690596 -0.10476732 0.029810905 0.057201147 -4.28141 8.800005 0.6323289
690616 -0.0108652115 0.1437769 -0.01875627 -4.2795444 8.800961 0.6316719
690636 -0.1066432 0.10548496 1.2928247E-4 -4.2795343 8.800945 0.63193995
690655 -0.06907892 0.06688404 0.09494859 -4.2787914 8.801239 0.63288873
690676 0.042742252 0.1802702 -0.13448799 -4.275691 8.802774 0.63248193
690696 -0.015167713 -0.030535698 0.13224763 -4.275242 8.802891 0.6338969
690723 -0.05430317 0.16072369 0.13051349 -4.2744136 8.803167 0.635631
690742 -0.037759304 0.15937042 -0.07898939 -4.271804 8.804521 0.6344442
690760 0.112856865 -0.052387238 0.033202887 -4.269191 8.805589 0.6371736
690784 -0.023396969 0.023177147 -0.024354994 -4.2670126 8.806639 0.6372706
690804 -0.09960079 0.0045671463 0.18157804 -4.267423 8.806095 0.6420273
690825 0.051847935 0.041977882 -0.047790647 -4.265643 8.806992 0.6415527
690842 -0.13865852 0.061758995 0.027049482 -4.2666726 8.806364 0.643327
690864 -0.0041179657 -0.07223892 -0.085816145 -4.267138 8.806287 0.64127094
690884 -0.062303066 0.061611176 0.008208334 -4.2664137 8.806512 0.64301455
690906 -0.08220625 0.0038547516 -0.011882603 -4.265664 8.8068075 0.64395183
690925 -0.026124477 0.02252388 -0.01436758 -4.264285 8.807292 0.6464368
690945 0.047245026 0.040040016 -0.09006196 -4.26104 8.808929 0.64551675
690967 -0.029951572 0.059054375 0.09953296 -4.260458 8.809069 0.64745796
690986 -0.06893253 0.11629677 -0.016839802 -4.259784 8.809287 0.64890903
691009 -0.06884575 0.0016937256 0.036880255 -4.259871 8.808969 0.6526498
691028 -0.01337862 0.09663963 -0.022520483 -4.2578773 8.809791 0.6545897
691052 -0.07049847 -0.094613075 0.09083003 -4.2582183 8.809507 0.6561609
691071 -0.090296745 0.02005291 0.109241426 -4.2575736 8.809763 0.6569031
691089 0.09787655 0.037531853 -0.024186194 -4.2542105 8.811438 0.6562554
691109 -0.018254757 0.03705883 0.07011694 -4.253001 8.811911 0.6577204
691125 -0.095050335 0.26691437 0.049610913 -4.25282 8.811898 0.6590728
691145 -4.1866302E-4 0.017498016 0.047869444 -4.2516837 8.812318 0.6608143
691164 -0.0013928413 0.01719284 0.08400893 -4.2507095 8.812623 0.662982
691185 -0.021565914 0.05521965 0.10034394 -4.24969 8.812903 0.6658006
691205 -0.079740524 -0.040966988 -0.013587892 -4.248976 8.813322 0.6648108
691224 -0.041787624 0.11227894 0.11801922 -4.248622 8.813305 0.66727895
691244 -0.04289484 0.07340431 -0.034751296 -4.2475147 8.813872 0.6668205
691264 -0.025696754 0.015116692 0.05946517 -4.245559 8.814699 0.66837215
691283 0.10425663 -0.006167412 0.00395149 -4.241437 8.81683 0.666425
691312 0.026389599 0.050585747 0.043646693 -4.240185 8.817537 0.66503704
691334 0.024702549 0.08822441 0.003467083 -4.2384977 8.818206 0.6669094
691353 0.04154539 0.068367004 0.18963963 -4.236187 8.81891 0.672273
691376 0.02110815 0.048683167 -0.098781765 -4.2349033 8.81944 0.67339015
691395 -0.01820755 -0.00909996 0.09062642 -4.233895 8.819762 0.6755181
691419 -0.11375332 0.02938652 -0.006088078 -4.234117 8.819583 0.67646456
691437 -0.09495735 0.12534618 0.16158277 -4.2337594 8.819391 0.68117625
691456 -0.03795433 -0.04708481 -0.03219253 -4.2333016 8.81944 0.6834154
691476 0.09235573 0.10435104 -0.013196766 -4.229536 8.821233 0.68357325
691545 -0.06104803 0.027713776 -0.013980746 -4.2293615 8.821256 0.6843572
691545 0.03276539 0.10354519 0.13726634 -4.227407 8.822039 0.686339
691561 0.031208515 0.007171631 0.020524919 -4.22585 8.822644 0.6881588
691562 -0.009648323 0.12095642 0.11523807 -4.2233005 8.823781 0.6892137
691578 0.008094788 0.024513245 0.038606048 -4.22189 8.824456 0.6892313
691597 -0.03139782 0.1195097 -0.13112271 -4.2207046 8.825228 0.6865775
691618 -0.1458497 0.25387764 0.021205902 -4.2211742 8.824935 0.6874778
691637 0.025862694 0.042832375 0.059975028 -4.2205043 8.825291 0.6870159
691657 -0.0498662 -0.03335476 -0.035844624 -4.22139 8.824863 0.6870675
691677 0.026975155 -0.014148712 -0.13090205 -4.2216167 8.824811 0.68635684
691696 0.10225487 -0.033646584 0.19095945 -4.2202816 8.825155 0.69010675
691716 -0.106818676 -0.052085876 -0.07645899 -4.221898 8.824441 0.6893746
691736 0.027204037 0.062607765 -0.2079289 -4.2218456 8.824669 0.68676925
691756 0.0065226555 0.08130264 -7.208586E-4 -4.220318 8.825128 0.69025093
691775 -0.030678272 -0.033107758 0.07610953 -4.221424 8.824616 0.690035
691795 -0.068443775 0.043819427 0.017976284 -4.221966 8.824304 0.69070745
691819 -0.011581421 0.043593407 -0.0019237995 -4.2213674 8.82453 0.6914539
691840 -0.03051138 -0.071250916 -0.1356262 -4.221591 8.824452 0.691081
691860 0.06342125 0.119384766 -0.09705752 -4.219755 8.825353 0.69081956
691880 -0.06883478 -0.07110691 0.015651345 -4.221575 8.824308 0.6930324
691899 0.064670086 0.024282455 -0.07877439 -4.221004 8.824687 0.69169
691923 -0.031107426 0.062644005 -0.0029001236 -4.220995 8.824633 0.6924302
691943 0.04361248 0.10009003 -0.04177475 -4.2191005 8.825494 0.69299763
691964 0.024565697 -0.110417366 -0.043443978 -4.2192073 8.825312 0.69466686
691985 -0.015432835 0.042081833 -0.06358695 -4.217516 8.826041 0.6956562
692006 0.1163311 0.02188778 0.10796964 -4.2152042 8.827082 0.6964821
692025 0.055841446 0.23129463 0.06759846 -4.2121754 8.828364 0.69854605
692051 -0.040242672 -0.017752647 0.12380755 -4.2118597 8.828415 0.6997978
692069 -0.17583084 0.17273045 -0.1401698 -4.2103467 8.829468 0.6956246
692091 -0.023816109 0.056922913 -0.07878739 -4.2091327 8.830354 0.691703
692114 0.16472578 0.05536461 0.018656373 -4.206138 8.831912 0.69002736
692133 0.04685116 0.09225845 -0.11530781 -4.203185 8.833325 0.6899162
692153 -0.065864086 0.13177681 -0.059914827 -4.205392 8.832114 0.69198406
692176 0.31945705 -0.0013332367 -0.23094502 -4.2076406 8.831149 0.69063175
692189 0.056656837 -0.17035294 0.19930476 -4.2129908 8.827786 0.7009151
692208 -0.15115404 -0.053542137 0.07792175 -4.21587 8.825897 0.7073764
692228 0.07935095 -0.20599079 0.16793227 -4.2165313 8.825117 0.71313393
692248 0.07617378 -0.13049984 0.16306305 -4.213354 8.826241 0.71800315
692268 -0.31451607 -0.114748 0.3517701 -4.2057366 8.829642 0.7208323
692287 -0.49478388 0.28280926 0.13325757 -4.1978517 8.834311 0.70950145
692307 -0.19492483 0.43123436 -0.20951295 -4.1912527 8.839114 0.6883533
692327 0.032140255 0.33307457 -0.38711938 -4.188474 8.841506 0.6744236
692348 0.20689201 0.18060493 -0.2482748 -4.1908436 8.840747 0.6696543
692368 0.38782263 0.18512535 -0.19689208 -4.199392 8.836226 0.67573243
692387 0.30416107 0.1532774 -0.09099442 -4.2114983 8.829767 0.68475646
692407 0.09030485 -0.12529469 0.1632663 -4.227485 8.821035 0.6986463
692428 -0.06837416 -0.1559515 0.149898 -4.241189 8.813385 0.7120146
692448 -0.3065138 -0.092274666 0.11868048 -4.252046 8.807169 0.72407854
692473 -0.35580254 -0.12578392 0.2616802 -4.260218 8.802371 0.7343077
692495 -0.24088526 -0.20249557 0.1478998 -4.260214 8.802468 0.7331664
692510 -0.41710472 0.04402256 0.17457289 -4.256377 8.804947 0.725647
692531 -0.12030935 0.15284157 7.1531534E-4 -4.2467146 8.811049 0.7079684
692549 -0.016057014 0.22263145 -0.20773906 -4.2360454 8.817874 0.6865794
692570 0.35675907 0.14013863 -0.21447542 -4.225789 8.823752 0.67416215
692590 0.36863708 0.059913635 -0.15531963 -4.2185135 8.827363 0.6724672
692609 0.1961813 -0.016504288 -0.04342282 -4.21844 8.827167 0.67549205
692630 0.12149763 -0.015169144 -0.106229305 -4.220371 8.825831 0.6808377
692647 -0.025271893 -0.01128006 -0.059033394 -4.2268305 8.821942 0.6911026
692669 -0.1332531 -0.06455135 -0.0316571 -4.233771 8.817753 0.7020336
692697 -0.1463046 0.01598072 0.22424608 -4.239873 8.813835 0.71428096
692710 -0.25546217 -0.095749855 0.16166866 -4.245637 8.810644 0.71939754
692732 -0.11892557 -0.07534981 0.08434051 -4.2480984 8.809398 0.72011125
692748 -0.0065584183 -0.03857422 0.08802724 -4.245544 8.810929 0.7164245
692767 0.1023016 -0.041838646 0.015669703 -4.239482 8.814194 0.7121676
692787 0.09484625 0.107414246 0.001408577 -4.2320266 8.81817 0.70727515
692807 0.06940889 0.12337685 -0.053839684 -4.225743 8.821361 0.70506257
692827 -0.049120426 0.10221195 -0.050243437 -4.2221355 8.823372 0.7014663
692847 0.0055861473 0.17765713 0.101097286 -4.2193813 8.824541 0.7033545
692867 -0.030665874 0.102238655 0.040964186 -4.2214365 8.823345 0.70602673
692886 0.18149853 0.06502247 -0.0021306872 -4.222911 8.822254 0.7108144
692908 -0.025387764 0.10543442 -0.10140741 -4.2267146 8.820149 0.71432304
692927 -0.0021624565 -0.02633667 0.066658735 -4.2307863 8.817845 0.71863943
692952 -0.18640423 0.034659386 0.23862785 -4.2380805 8.81431 0.71905285
692971 -0.048858643 -0.040450096 0.0682745 -4.241551 8.812805 0.7170237
692991 -0.06766176 0.01678276 -0.08003819 -4.2419014 8.813033 0.7121074
693012 0.04308033 0.18656158 0.061392605 -4.237722 8.815637 0.7047519
693032 -0.22532749 0.032831192 0.123591304 -4.2374644 8.816138 0.70001405
693050 0.07651329 0.10625744 -0.18968028 -4.232847 8.819326 0.6876742
693070 -0.0017852783 0.047429085 -0.124973714 -4.2311635 8.820694 0.6804285
693090 0.071640015 0.19852066 -0.2319969 -4.227974 8.822831 0.67253
693112 0.032194138 0.1021862 -0.059321523 -4.2268357 8.823398 0.67223716
693130 0.090130806 0.025919914 -0.06090808 -4.227311 8.82305 0.6738237
693150 -0.0030465126 0.10407162 0.08847058 -4.2299023 8.821512 0.67767394
693170 -0.03742647 0.0102911 0.010505617 -4.2338295 8.819525 0.67902446
693191 -0.110221386 -0.006842613 0.23794866 -4.237649 8.817505 0.6814248
693211 -0.20171261 0.07171726 0.028686583 -4.2419257 8.815559 0.67999715
693231 -0.2533512 0.016777992 0.14727974 -4.247748 8.813038 0.6763256
693257 -0.098199844 0.15145588 -0.0017200708 -4.2496705 8.812435 0.67209655
693276 0.055891037 -0.05920124 -0.20733765 -4.2505326 8.812403 0.6670244
693297 0.15099192 -0.02138424 -0.07104963 -4.249865 8.812893 0.6648117
693309 0.114201546 -0.059106827 0.026668668 -4.251382 8.812308 0.6628614
693329 0.0028481483 0.03843689 0.04514134 -4.2549505 8.810533 0.6635424
693349 -0.014041901 0.173563 0.06485391 -4.257214 8.809482 0.6629834
693368 0.028269768 0.079963684 0.15755028 -4.2612185 8.807313 0.6660551
693388 -0.06443739 0.0048704147 0.08040625 -4.2642794 8.805792 0.6665847
693408 -0.060813904 0.006857872 0.19226956 -4.267903 8.803804 0.66964304
693428 -5.1164627E-4 0.008481026 0.054961264 -4.2707443 8.802181 0.67287606
693448 -0.09129 -0.008009911 0.14760476 -4.275734 8.799519 0.6760006
693468 0.1015358 0.05000305 -0.042957544 -4.277024 8.798966 0.6750268
693488 0.06469011 -0.122039795 -0.13387626 -4.2784853 8.798627 0.67017746
693508 0.045302868 0.050079346 -0.03614539 -4.2782516 8.79889 0.6682146
693535 0.007789612 0.10782814 -0.015688539 -4.2790456 8.798602 0.6669114
693555 -0.14013672 0.05292511 0.0037529469 -4.284348 8.796044 0.66662353
693573 -0.15609932 0.035202026 -0.12868863 -4.287539 8.794614 0.6649898
693592 -0.056708336 0.09451771 -0.034045517 -4.291162 8.792759 0.66611475
693617 -0.0146718025 0.019893646 0.07864845 -4.2948914 8.790769 0.6683425
693638 -0.10750008 0.09793186 -0.055256307 -4.297831 8.789345 0.66817194
693654 -0.028458118 -0.01563549 0.019157827 -4.3002586 8.787991 0.67037225
693677 -0.04485607 -0.014323235 0.038813174 -4.3030143 8.786678 0.66987056
693695 -0.0043354034 -0.03267193 -0.053280175 -4.3052278 8.785873 0.6661958
693714 0.053224087 0.21599388 -0.009949565 -4.3053265 8.786204 0.66117245
693733 0.072827816 0.119852066 -0.15524799 -4.3057766 8.786578 0.65324193
693758 -0.058050632 0.063661575 -0.036340773 -4.3089733 8.785308 0.6492564
693779 -0.018136024 0.16012478 -0.09253842 -4.3105807 8.784613 0.6479932
693798 -0.05298996 0.02795887 0.17274332 -4.314034 8.782703 0.65086204
693827 -0.011942863 -0.066633224 -0.035658896 -4.316774 8.7815275 0.64857453
693845 0.010343552 0.011179924 -0.031000674 -4.3199067 8.780329 0.6439163
693856 -0.027124405 0.011562347 -0.10718101 -4.320746 8.779946 0.6434822
693876 -0.13969898 -0.025670052 -0.12525213 -4.323093 8.778872 0.64239967
693895 -0.11922169 0.051478386 -0.04701978 -4.3244166 8.7783375 0.6407818
693915 0.016433239 -0.04356575 0.04949218 -4.3259964 8.777614 0.6400379
693935 0.03546667 0.090592384 0.047534645 -4.325876 8.777531 0.64199543
693955 0.05483961 0.014382362 0.15841842 -4.3260956 8.777126 0.64603335
693975 0.09237814 -0.024269104 -0.0144146085 -4.325327 8.777471 0.64648384
693995 0.0163126 -0.02394104 -0.015209138 -4.3258758 8.777143 0.64727837
694015 0.05515766 0.0339365 0.09764862 -4.3264136 8.776726 0.6493423
694042 0.016863823 0.03374386 -0.14864421 -4.326427 8.776918 0.64663815
694062 -0.004066944 0.10957718 0.099072516 -4.32465 8.777699 0.6479184
694081 -0.023771286 -0.005373001 0.13411361 -4.324099 8.777728 0.65118456
694100 -0.13807821 0.07162571 0.09470391 -4.3247137 8.777344 0.652287
694123 -0.119579315 0.1288681 0.035831153 -4.324059 8.777562 0.6536989
694143 -0.024172783 0.013742447 0.017026424 -4.3236976 8.777766 0.65335006
694162 -0.10010338 -0.024108887 0.053741574 -4.3243814 8.77731 0.65494215
694184 -0.0051965714 0.071190834 -0.041441858 -4.32352 8.777779 0.6543575
694203 0.032375336 0.051657677 -0.060342073 -4.322785 8.778158 0.6541041
694223 0.014618397 -0.0051031113 -0.022200763 -4.3241816 8.777458 0.65427
694240 0.032283306 -0.12060642 0.14815074 -4.322693 8.77804 0.656301
694264 -0.006816387 -0.12114811 -0.07964611 -4.3219004 8.778582 0.6542545
694284 -0.0076565742 -0.006673813 0.016551316 -4.32106 8.779029 0.65382516
694306 -0.02740717 0.050448418 -0.059479058 -4.320463 8.779367 0.6532411
694325 -0.028594017 0.08826542 0.0925082 -4.3192763 8.779858 0.6544827
694345 -0.047903538 -0.026677132 -0.061469197 -4.3191204 8.779879 0.65523124
694372 -0.010438919 0.06853771 -0.17452013 -4.318278 8.780432 0.6533605
694388 0.12075901 0.08625412 -0.097622335 -4.3154006 8.781869 0.6530771
694405 0.07967758 0.18061924 -0.15454382 -4.3126264 8.783272 0.65253776
694425 -0.07413578 0.1037817 -0.021308303 -4.3120418 8.783495 0.65337753
694444 0.038036823 0.08330822 0.016589046 -4.309293 8.784815 0.65378743
694465 -0.058219433 -0.031824112 -0.0029500723 -4.3088045 8.785026 0.65417296
694484 0.1107707 0.10058403 -0.06034863 -4.3054123 8.786693 0.65411067
694513 0.014345646 -0.014630318 -0.07989484 -4.304755 8.786985 0.6545032
694532 -0.15694332 0.024155617 -0.040816307 -4.3058486 8.786507 0.65373194
694556 -0.024492264 0.17664337 0.015922546 -4.3042245 8.787248 0.65445393
694574 -0.100762844 -0.03377819 0.14865339 -4.3045683 8.78698 0.6557984
694593 -0.006248951 0.080519676 -0.004441619 -4.303314 8.787603 0.6556645
694617 -0.026445866 -0.015528679 0.011631966 -4.302271 8.787884 0.6587445
694636 -0.08497715 0.194664 0.06872445 -4.3012004 8.788381 0.6591129
694654 -0.04714012 0.021812439 0.01445204 -4.30073 8.78885 0.65592444
694674 0.06738043 -0.093188286 0.07035309 -4.300329 8.788929 0.65748423
694693 -0.10625553 0.059500694 -0.06471211 -4.2990756 8.789469 0.65847415
694715 0.0056409836 0.058077812 -0.04629898 -4.2960505 8.790892 0.6592146
694735 -0.071153164 0.019615173 0.012050927 -4.295871 8.791047 0.65832555
694754 0.09828138 0.017990112 -0.08125192 -4.292923 8.792672 0.6558603
694771 -0.1322465 0.07529926 0.06953955 -4.292238 8.792824 0.6582978
694790 0.037759304 -0.040672302 0.029759169 -4.2898617 8.793874 0.6597709
694811 -0.07861376 0.035334587 0.009296238 -4.28841 8.794481 0.66108024
694830 0.015148163 -0.04245186 -0.16050798 -4.286404 8.795653 0.6585019
694851 -0.13955355 0.14830971 -0.006516814 -4.284931 8.796428 0.6577397
694870 0.067836285 0.012433052 -0.13798463 -4.2816315 8.798229 0.6551322
694890 -0.03065157 0.14531517 0.12843847 -4.2789116 8.799422 0.6568597
694913 -0.07106495 0.010339737 -0.026461482 -4.2768054 8.800323 0.6585307
694932 -0.033993244 0.105745316 0.21934915 -4.27557 8.800685 0.66171706
694952 0.13633537 -0.029262543 -0.06880158 -4.2735157 8.801618 0.6625636
694971 -0.03559351 -0.12467003 0.06341946 -4.2739697 8.801257 0.66441786
694991 0.039250374 0.066197395 0.022582412 -4.272199 8.801926 0.66694766
695011 -0.039102077 0.12294674 0.078320384 -4.270461 8.802637 0.66867054
695031 0.017626762 0.065169334 -0.05626434 -4.269729 8.802954 0.66918
695050 -0.09654474 0.10403919 0.17094415 -4.270479 8.802391 0.67181486
695071 -0.039461613 0.08485508 0.07319355 -4.2701015 8.802422 0.67379737
695090 -0.058541298 0.08485508 -0.07955998 -4.2701755 8.802422 0.673322
695110 -0.03861761 -0.0106134415 -0.07859218 -4.2709455 8.802122 0.6723542
695131 0.24498415 -0.012482643 -0.0010018945 -4.267243 8.803991 0.6713784
695151 0.033424377 0.006213188 -0.03886956 -4.266373 8.804449 0.6709388
695177 0.08809662 0.08149433 -0.019921243 -4.2635846 8.805782 0.6711441
695197 -0.12246752 0.25415325 0.092151165 -4.26371 8.805506 0.67399335
695215 -0.0073695183 0.005261421 -0.0038661957 -4.2638865 8.805401 0.6742427
695237 -0.026547432 -0.07136154 -0.023051202 -4.263862 8.805409 0.6742741
695256 -0.12155628 -0.013476372 -0.062097847 -4.2646213 8.804985 0.6750135
695276 0.03045988 0.1009531 0.013261318 -4.2634087 8.805477 0.67626876
695296 -0.06505346 -0.07107067 0.029366434 -4.2636633 8.805119 0.6793173
695315 -0.10275602 -0.013279915 -0.028567731 -4.264268 8.804789 0.6797906
695336 -0.14146852 0.15879536 -0.14204526 -4.2638626 8.805096 0.67834646
695355 -0.0081214905 0.10085201 -0.121207476 -4.2631345 8.805578 0.67666227
695375 -0.10398865 0.062437057 -0.08211774 -4.2630353 8.805686 0.6758798
695397 -0.08468485 0.08169079 -0.082476616 -4.2631855 8.805586 0.67623866
695416 -0.08567572 0.02381134 0.06995642 -4.2621946 8.806005 0.6770345
695435 0.08485651 0.023040771 0.06833851 -4.2603445 8.806775 0.6786524
695465 0.02549076 0.022022247 0.08874911 -4.2584395 8.807794 0.6773954
695482 0.006729603 0.0029153824 -0.024326146 -4.258832 8.807747 0.67554903
695501 0.024971485 0.040819168 -0.005632162 -4.2579203 8.80815 0.67600864
695523 0.0020866394 0.11572361 -0.0834741 -4.254189 8.80986 0.67723614
695535 4.7540665E-4 -0.115125656 -0.13795024 -4.252578 8.810866 0.67425144
695555 -0.13442421 0.15260506 0.053881824 -4.2517533 8.811286 0.6739555
695575 -0.05912161 0.056102753 0.036059022 -4.2504416 8.81202 0.6726247
695595 0.12898684 0.07376003 -0.042613268 -4.2470136 8.813517 0.6746825
695614 -0.08238506 0.054493904 -0.02626431 -4.2463317 8.813629 0.6774872
695637 -0.006252289 -0.0028095245 0.19851458 -4.24585 8.813472 0.6825516
695655 0.029106617 0.034383774 0.04134643 -4.242902 8.814586 0.6864909
695680 -0.12271261 0.01605606 0.11607772 -4.2443113 8.81376 0.68837404
695700 -0.1408968 0.035722733 0.058027804 -4.2452807 8.813247 0.6889631
695722 -0.008140564 -0.003332138 0.001987338 -4.243962 8.813994 0.68754274
695741 -0.12403774 0.111008644 -0.073183596 -4.242986 8.814575 0.68609923
695761 0.14196253 0.014084816 -0.0907796 -4.2408357 8.815731 0.68454164
695780 -0.0309124 -0.08175564 0.022038102 -4.2403436 8.815804 0.6866456
695802 0.063239574 0.109004974 -0.07374358 -4.2387276 8.816579 0.6866592
695821 -0.051736355 0.032627106 0.037804246 -4.238673 8.816342 0.6900331
695840 -0.10931301 0.05165291 4.0507317E-4 -4.2385573 8.81647 0.689125
695858 -0.033061504 0.032354355 -0.05742389 -4.2381945 8.816615 0.6894931
695878 0.023768425 0.032021523 -0.018753529 -4.2375636 8.816948 0.68913
695898 -0.014520645 0.05115795 -0.056712687 -4.2375817 8.816965 0.6887819
695920 -0.12697506 -0.004842758 0.054704487 -4.240049 8.815505 0.69228643
695939 -0.032123566 0.0716629 0.22288841 -4.2391324 8.815614 0.69648504
